Cluster,StoreNumber,StoreName,Latitude,Longitude,CLASS_FP_KNIT_TOPS,CLASS_FP_JEANS,CLASS_FP_W_DRESSES,CLASS_FP_BEACH,CLASS_FP_ENDLESS_SUMMER,CLASS_FP_SWEATERS,CLASS_FP_WOVEN_BLOUSES,CLASS_FP_PANTS,CLASS_FP_BOOTS,CLASS_FP_W_HEAVY_KNITS,CLASS_FP_BLAZERS___JACKETS,CLASS_FP_CASUAL_OUTERWEAR,CLASS_FP_ATHLETIC,CLASS_FP_SHORTS,CLASS_FP_TREND_SHOES,CLASS_FP_OUTERWEAR,CLASS_FP_SKIRTS,CLASS_FP_PERFORMANCE_SHORTS,CLASS_FP_W_PARTY_DRESSES,CLASS_FP_CASUAL_ONE_PIECES,CLASS_FP_SANDALS,CLASS_FP_PERFORMANCE_CAMIS,CLASS_FP_LOUNGE,CLASS_FP_SLIPS,CLASS_FP_BODY,CLASS_FP_JEWELRY,CLASS_FP_BRAS,CLASS_FP_FP_SCARVES,CLASS_FP_CASUAL_BOTTOMS,CLASS_FP_MOVEMENT_HEAVYWEIGHTS,CLASS_FP_PERFORMANCE_ONE_PIECES,CLASS_FP_HATS,CLASS_FP_PERFORMANCE_LEGGINGS,CLASS_FP_BELTS,CLASS_FP_CASUAL_LAYERING,CLASS_FP_BRAS___MOVEMENT,CLASS_FP_ONE_PIECE,CLASS_FP_SUNGLASSES,CLASS_FP_SWIM_TOPS,CLASS_FP_PERFORMANCE_OUTERWEAR,CLASS_FP_HAIR_ACCESSORIES,CLASS_FP_PERFORMANCE_LAYERING,CLASS_FP_SWIM_BOTTOMS,CLASS_FP_MOVEMENT_BAGS,CLASS_FP_CASUAL_SHORTS,CLASS_FP_CASUAL_SETS,CLASS_FP_SUNSUITS,CLASS_FP_PERFORMANCE_BOTTOMS,CLASS_FP_SURF_ONE_PIECE,CLASS_FP_UNDIES,CLASS_FP_UNDERWIRE_BRAS,CLASS_FP_PERFORMANCE_SETS,CLASS_SUITS,CLASS_FP_MOVEMENT_SOCKS,CLASS_FP_SURF_TOPS,CLASS_FP_IN_CASE_JEWELRY,CLASS_MOVEMENT_ACCESSORIES,CLASS_FP_SURF_BOTTOMS,CLASS_FP_MOVEMENT_HATS,CLASS_FP_MISC_ACCESSORIES
3,1881,"SOUTHLAKE, TX  ",32.942579,-97.1298603,1.170270732,0.840569491,0.98647277,1.005306564,0.90522682,0.854366215,1.136243646,0.777712122,1.085156021,1.20945971,0.923616652,1.130115732,1.544022117,1.178899736,0.773235899,0.742220317,0.919496314,2.80217003,0.769164951,1.265091074,0.945007505,1.520312326,1.03577879,0.694901503,0.87472158,0.890334167,0.693748479,0.877886655,0.958975704,1.236426043,1.132927454,0.856692949,0.952841092,0.892419761,1.537370113,1.111569334,0.712369572,0.72113796,0.643248508,0.825998728,0.827746525,1.325343933,0.652819814,1.023077519,1.62189759,1.720719225,0.720547845,1.053276499,0.70379991,0.840731567,0.728341363,0.826516097,0.78543285,1.066237155,0.774780093,0.321987627,0.789009882,0.748795001,0.955811371,0.688200266
3,1856,"WOODLANDS, TX  ",30.163701,-95.4542747,1.227930271,0.851226723,0.958836391,0.959171211,0.964570942,0.815785787,1.054941598,0.746774483,0.815505154,1.151474155,0.887458731,0.962633739,1.404391924,1.221984561,0.698648361,0.596663812,1.065485492,2.883950044,0.691684717,1.384462506,0.91097015,1.618935137,1.104643785,0.848831439,1.065812911,0.894066932,0.79549108,1.044673132,0.978598677,1.185768827,1.274657926,0.951089005,1.028354877,0.956976082,1.578976402,1.05160967,0.67521057,0.780769124,0.613164429,1.119529024,1.131018278,1.526919727,0.647893284,1.147095835,1.504652678,2.393027222,0.959209098,1.221164585,1.109293949,0.726996801,0.649543373,1.182522867,0.468353772,1.035738911,0.610393739,0.890664695,0.97985368,0.74006402,0.622245353,1.150748622
3,6029,"FP MOV DALLAS, TX  ",32.783341,-96.785554,0.973106095,0.793639951,1.063091368,1.002962503,0.940383021,0.92745352,1.03043514,0.683156217,1.115387066,0.94944189,0.93077524,1.444354975,1.408333699,1.114704136,0.820132644,0.743479668,0.909361794,3.462601004,0.913246109,0.954064177,0.924241574,1.63093767,0.887380493,0.782014737,0.965386702,0.868417377,0.709917859,1.030385917,0.761450419,1.1210354,1.418750298,0.933642257,1.208886673,0.939587887,1.254786344,1.272304564,0.675044912,0.810526288,0.825548784,1.25995467,0.812373669,1.597454811,0.841580464,0.869428216,1.715611918,1.398578997,0.874514346,0.79440303,0.930667013,1.054247849,0.892827929,1.295303745,0.607468302,0.871129073,0.999681429,0.860224639,1.113002299,0.822224396,0.773409822,0.675546548
3,1865,"PARK CITY, UT  ",40.6460622,-111.4979729,0.862545296,0.972986044,0.880792551,1.250299188,0.700200392,0.915662919,0.788181512,1.051977268,1.211068761,1.182292467,0.847494507,1.591154043,1.233995558,0.78471981,0.971730695,0.765790492,0.744303327,1.059240652,0.816981983,2.436771512,1.21332404,1.422090999,0.865013336,0.567980733,0.784991458,1.096869708,0.778842588,0.608018851,1.431752804,1.225365583,0.968285882,1.089095334,0.943955868,0.813507516,0.971181788,1.299362869,1.5270125,0.874479085,0.983769454,2.219817982,1.005751543,0.786640762,1.039563951,1.413494964,1.221445859,1.03553766,1.207538506,1.247750979,1.650231189,0.768996839,0.851212219,1.668354853,0.86224492,1.109961598,1.375029006,0.735487594,1.09868542,1.201894216,1.484817813,0.905910117
3,1806,SALT LAKE CITYCTYCRK  ,40.7683333,-111.8913889,0.866170911,0.93250424,0.808912905,1.369659353,0.661380106,0.813885751,0.700377156,0.906533493,1.162520589,1.271391147,0.79684809,1.586323358,1.337412406,0.872784268,1.062550669,0.705912234,0.689364823,1.24987941,0.665118328,2.636792626,1.317733236,1.78104544,0.920781178,0.640229154,0.820080966,1.139837843,0.776393567,0.530710109,1.335161862,1.369056919,0.90514964,0.980668187,1.568284552,0.896509432,0.954693991,1.582253112,1.237054928,0.893314061,1.044813883,1.393077667,0.83059337,0.868104645,0.983559401,1.475640771,1.440292138,1.668189921,0.955473888,1.067936771,1.192586612,1.119444292,0.964577926,1.480054297,0.582202487,1.363902228,1.152419124,1.211176025,1.124973259,1.184527235,1.756678116,1.188349392
3,1861,"CINCINNATI, OH  ",39.2022378,-84.3772003,1.080401296,0.886213514,0.841956799,1.012127969,0.954760296,1.128931338,0.92767,0.706518925,1.115648736,1.361852942,0.894006574,1.352377681,1.256888443,1.058033857,0.870284371,1.069359395,0.889322782,1.609395078,0.679284816,1.272465226,0.959761051,1.379206701,0.771186926,0.765891995,0.902843981,0.954213621,0.776853238,0.999644023,0.819991328,1.496530174,1.110085724,0.879403668,0.99870598,0.901668927,1.334729531,1.128024965,0.797154749,0.954876699,0.775166244,1.149452947,1.065326126,1.274956475,0.804072084,1.388781271,1.56951474,1.122849954,0.750899842,0.983661984,0.943917596,1.156407217,0.788384731,0.840883878,0.642581131,0.938936605,0.941648969,0.53317598,0.796061157,0.708480485,1.282638869,1.355418762
3,813,DALLAS TX NRTHPRK CTR  ,32.8687357,-96.7718582,1.028120723,0.798683967,1.030189482,0.999099546,0.928929701,0.930918572,1.057274696,0.709781747,1.089805477,1.021370183,0.952303488,1.372406662,1.451347739,1.151558338,0.796629821,0.770081725,0.890290902,3.336541956,0.884565572,0.958615954,0.913850779,1.606645051,0.918109952,0.749908803,0.965662971,0.864860211,0.717232879,0.993902545,0.850160028,1.136868778,1.385038924,0.899708027,1.170497326,0.92875138,1.353938449,1.233856827,0.639701148,0.775203473,0.782736849,1.080658351,0.787237965,1.561920674,0.811984255,0.912453876,1.701302751,1.511376806,0.864909589,0.887075411,0.820086889,1.035712023,0.877087217,1.241543884,0.662076737,0.938993822,0.871681716,0.753298678,1.08291831,0.77547016,0.786912941,0.829138842
3,866,KANSAS CITY MO CC PLZ  ,39.0416157,-94.5930974,1.046473242,0.871302063,0.904992473,1.030931188,0.857234677,1.026616044,0.902951984,0.75031652,1.054306117,1.365675743,0.74375604,1.223113203,1.500089136,1.134796109,0.828132178,0.730346929,0.824707564,2.17467455,0.713360139,1.430764357,1.072043916,1.547546236,0.921974034,0.835317958,0.935697459,0.928452562,0.712696721,0.911013754,0.934728076,1.538654075,1.112235124,0.964934935,1.268410302,0.914956514,1.511254003,1.411722599,0.69262424,1.028773256,0.893889263,0.88906136,0.87230909,1.311684869,0.853381351,1.304020352,1.494334333,1.357023127,0.766976324,0.910493434,0.906181809,0.72719033,0.559884387,1.239503028,0.527053906,1.27600958,1.076909845,0.38453469,0.835472831,1.026762979,0.988230815,0.972615731
3,1802,FT. WORTH U PARK VIL  ,32.7293656,-97.3621393,1.092776803,0.87384671,0.968376422,0.968264397,0.931844206,0.814095109,1.087050105,0.735872104,1.008768702,1.068639077,0.799982358,1.224095464,1.625529358,1.158238081,0.775398267,0.7404195,0.789524836,3.606038208,0.658884655,1.301197921,1.020682203,1.651636387,1.036527842,0.672620727,0.906669623,0.737123904,0.677148009,0.86383198,0.913509557,1.374987887,1.488038942,0.801930136,0.98397239,0.95529493,1.553805734,1.387428991,0.849158644,0.759375168,0.606391665,0.728051222,0.77029757,1.609922925,0.628350494,1.088062642,1.888500913,1.860506602,0.816620011,1.301723957,0.906981084,0.837954182,0.654596659,1.331396168,0.871018374,1.219812149,0.75803845,0.297643632,0.949902685,0.801740093,0.828336872,0.601664668
3,6033,FP MOV W DES MOINES  ,41.5698453,-93.8030635,1.043925599,1.016190556,0.833879522,1.111760525,0.814165493,1.123209419,1.008125185,0.742157794,1.183820295,1.727984656,0.880869028,1.157567008,1.264823703,1.274998487,0.792953421,0.714796926,0.658017365,1.356377397,0.642218562,1.773535946,1.011960777,1.422064727,0.837033887,0.664087757,0.95948004,1.015313661,0.721597975,0.801271112,1.049295215,1.616891514,0.822756561,0.863209747,0.731269945,0.620903898,1.446271801,0.86894397,1.103573394,0.923572434,0.690208592,0.537369306,0.877147261,1.052179366,0.756442528,1.949499443,1.144036691,0.797876077,0.747396657,0.77327371,0.584948892,1.022953706,0.686417023,0.561463138,0.412180322,1.088076324,0.678149294,0.54375488,0.718451818,0.595879733,1.695265644,1.547164164
3,1878,"PLANO, TX LEGACY  ",33.0795725,-96.8259135,1.117296059,0.805371352,1.00488646,0.9921438,0.885056871,0.951136557,1.047857882,0.690578111,1.068693343,1.100600424,0.898039394,1.372525862,1.417012012,1.146883082,0.721886879,0.790120906,0.902032591,3.471146813,0.852628174,1.084639655,0.899431105,1.67009793,0.946837073,0.681766805,0.893199029,0.891932526,0.706935222,0.991401321,0.859231018,1.181524256,1.319717375,0.878647005,1.199268442,0.877671435,1.477076106,1.231304887,0.690428954,0.715930962,0.735949595,1.028652897,0.806088831,1.609360736,0.757602858,0.948003502,1.647688724,1.616226981,0.89106559,0.860329985,0.719191455,0.895263732,0.721184669,1.136407323,0.630633912,0.944019244,0.918019181,0.45694545,1.035799225,0.889387847,0.888099861,0.947596356
3,6006,FP MOV CHARLOTTE NC  ,35.1521816,-80.831755,0.970030408,0.886527525,0.986039565,1.093120843,0.97349924,0.992416717,0.895607023,0.761886044,0.978698723,1.053987288,0.741628104,1.322754806,1.279379643,1.14425914,0.824839765,0.696284659,0.913693407,2.746982391,0.778088016,1.279596543,0.998804095,1.770778197,1.023807051,0.776522677,0.883010943,0.936780449,0.730336848,0.908398094,1.111156189,1.500138711,1.017537958,0.736535554,1.410342103,0.807895774,1.558568479,1.356623101,0.893406377,1.026197489,0.788305219,0.816421002,0.636403879,2.022359257,0.805894396,1.142605378,1.454948062,1.34466222,0.772811791,1.084390979,0.763402625,0.732610153,0.614935471,1.210044563,0.31372363,1.011825589,0.885185751,0.562120083,0.72617076,0.735901114,0.786979613,0.992397891
3,6014,FP MOV INDIANAPOLIS  ,39.9146201,-86.11124,1.116036151,0.792798923,0.892452013,1.083304432,0.891344187,1.18804298,0.991997823,0.790106584,1.002358859,1.614691087,0.887156155,1.242932001,1.162680905,1.003387981,0.69563384,0.576931045,0.782930946,1.491933507,0.698939819,2.079256604,0.931060817,1.402757057,1.050135652,0.776626925,0.895761302,0.974686576,0.762992143,0.817204034,1.36122417,1.861157194,0.983900543,0.909567979,1.062977577,0.790446153,1.839490864,1.157363657,0.762942491,0.889452651,0.726870576,0.697647206,0.793384921,1.752779103,0.732305942,1.390960035,1.409310853,1.473209842,0.633515225,1.327302544,0.668575184,0.776801558,0.684306736,0.937091402,0.472220006,1.056710332,0.993284454,0.426462104,0.999215649,0.902055974,0.949378366,1.208217453
3,1885,"RIVERTON, UT  ",40.510098,-111.9989421,0.904123049,0.919883303,0.787301642,1.433532893,0.636381791,0.80015096,0.679811029,0.878043889,1.116260409,1.401521078,0.80621053,1.615558253,1.360035246,0.877343466,1.022255641,0.680353199,0.650665363,1.187958441,0.71517932,3.140727763,1.368853037,1.810342602,0.947951171,0.559469516,0.798360097,1.184345601,0.712448504,0.468458653,1.265732642,1.297578931,0.895560486,0.935487783,1.431844499,0.852970556,0.997945331,1.787992999,1.169430068,0.805619767,0.964142741,1.270820994,0.865281161,0.832617835,0.931633722,1.532472137,1.451199941,1.936086972,0.96074727,0.858447633,0.954134259,0.941414312,0.792242437,1.53267454,0.63309738,1.33377855,1.198355098,0.991845186,1.109442793,1.214493644,1.736189124,0.935629118
3,837,NASHVILLE  GREEN HILL  ,36.1071345,-86.8173774,0.933334079,0.880204132,1.02231726,1.342294476,0.93541615,0.86903294,1.051549117,1.025373517,1.164009388,1.095849232,0.982997465,1.070487581,1.110711073,0.993041614,0.857398499,1.010318409,0.821317011,1.77616256,1.121296993,1.502716594,0.850699847,1.167018786,1.035103998,0.67789738,0.92033026,1.045043097,0.747848656,1.101469367,1.117409078,1.264090984,1.030246934,0.951596791,0.788280801,1.037943505,1.026167233,0.995743009,0.711650409,0.781209297,0.767752672,0.903500971,0.818874178,1.066822,0.803159219,0.888607237,1.227717535,1.473562596,0.725796448,0.73892459,0.660691751,0.762845418,0.728192321,1.042588954,0.78057937,0.918329917,0.73437341,0.653125471,0.78212368,0.902811062,0.792346614,0.90850257
3,863,"BIRMINGHAM, AL SUMMIT  ",33.4495444,-86.7276317,1.073242077,0.771004642,0.866737801,1.025767475,0.901400059,0.862380001,0.985769082,0.624894565,1.064320235,1.004026825,0.793790326,1.166870879,1.696269704,0.973685914,1.101594432,0.528550669,0.716842472,5.385250789,0.831833041,0.821848355,1.184620091,1.447125068,0.970912689,0.578678962,0.738224944,0.838906729,0.643176263,0.96545518,0.825022153,1.412806853,1.230285899,0.675494698,0.985951593,0.652360764,1.946861678,1.154028487,0.649099981,0.7726586,0.639482638,1.367587854,0.662127508,2.22449206,0.687885668,0.940455812,1.740553568,2.08826342,0.803443175,1.109666271,0.945657106,1.057461532,1.036396371,0.863733937,0.792581288,0.937783853,1.340633179,0.084005318,1.188673169,1.031706696,0.609650683,0.58488588
3,875,GERMANTOWN TN SDL CRK  ,35.0942755,-89.8093383,1.053509872,1.008407066,0.946707102,1.205727306,0.916689281,1.008778382,0.886665046,0.702080421,1.047046556,1.095957924,0.699706956,1.163043173,1.582658677,0.750932375,0.847423357,0.625025109,0.72628021,3.825307001,0.971357536,1.20619765,1.262508908,1.102096556,0.97379843,0.596898589,0.712290418,0.718490863,0.592515735,1.234699808,0.715167491,1.400397056,1.296922709,0.690508154,1.069186173,0.851858689,1.396265417,1.034659807,0.498848561,1.122122735,0.566616212,0.767024292,0.787559394,1.411415924,0.564434595,1.365508143,1.586738994,2.283167482,0.708005193,0.994444174,0.261124601,0.739826384,0.605691064,0.889972393,0.635641063,0.970359236,0.765910049,0.362710771,0.66218837,0.567243606,0.805622112,0.615146304
3,879,"RIDGELAND, MS  COLONY  ",32.4356677,-90.1465128,1.20803922,0.697434661,0.886919895,1.01562737,0.705010071,0.97191064,1.358582828,0.62077385,0.919280565,1.045173418,0.832097485,1.114044178,1.698324751,0.816853999,0.95366215,0.663386676,0.728446376,5.006807771,0.688930224,0.808600383,1.047275728,1.392895798,1.265160549,0.591071929,0.754136454,0.753366942,0.533163816,1.0438537,0.707750568,1.56851935,1.670034433,0.866851237,0.961779251,0.863088653,1.808130337,1.031530287,0.651920022,1.252198608,0.554760612,1.083158906,0.903225787,2.190556343,0.458029432,1.305378585,2.010794906,1.882851997,0.728756688,0.936699582,1.558345218,0.925875368,0.344712551,0.970522213,0.428078468,1.538715007,0.654419413,0.540474879,1.209098082,0.404412383,0.50027666,0.425302185
